Trial,Stimulation,NeuronID,Target,DirectConn,SynW,InRange,Distance,PosX,PosY,Activation
0,False,797,0,1,31.039092043930733,1,0.08546696378833454,0.08108108108108106,-0.027027027027027112,1
0,False,798,0,0,0.0,1,0.09744733176929697,0.08108108108108106,-0.054054054054054085,1
0,False,799,0,0,0.0,1,0.11466596451673737,0.08108108108108106,-0.08108108108108106,0
0,False,800,0,0,0.0,0,0.13513513513513511,0.08108108108108106,-0.10810810810810814,2
0,False,801,0,0,0.0,0,0.15759329445527842,0.08108108108108106,-0.13513513513513523,0
0,False,802,0,0,0.0,0,0.18130280898646942,0.08108108108108106,-0.1621621621621622,0
0,False,803,0,0,0.0,0,0.20583170556388936,0.08108108108108106,-0.18918918918918917,2
0,False,804,0,0,0.0,0,0.23091902014371707,0.08108108108108106,-0.21621621621621626,0
0,False,805,0,0,0.0,0,0.25640089136500377,0.08108108108108106,-0.24324324324324334,0
0,False,806,0,0,0.0,0,0.2821704461867716,0.08108108108108106,-0.2702702702702703,1
0,False,807,0,0,0.0,0,0.3081555202970643,0.08108108108108106,-0.29729729729729726,0
0,False,808,0,0,0.0,0,0.33430586153656705,0.08108108108108106,-0.32432432432432434,0
0,False,809,0,0,0.0,0,0.3605855152466577,0.08108108108108106,-0.3513513513513514,1
0,False,810,0,0,0.0,0,0.38696813684530684,0.08108108108108106,-0.3783783783783784,1
0,False,811,0,0,0.0,0,0.4134340146156312,0.08108108108108106,-0.4054054054054054,0
0,False,812,0,0,0.0,0,0.439968124218911,0.08108108108108106,-0.43243243243243246,1
0,False,813,0,0,0.0,0,0.4665588243684344,0.08108108108108106,-0.45945945945945954,0
0,False,814,0,0,0.0,0,0.4931969619160719,0.08108108108108106,-0.4864864864864865,1
0,False,815,0,0,0.0,0,0.4983537544482642,0.10810810810810814,0.4864864864864865,0
0,False,816,0,0,0.0,0,0.47200673504251295,0.10810810810810814,0.45945945945945943,1
0,False,817,0,0,0.0,0,0.4457411487154228,0.10810810810810814,0.43243243243243246,1
0,False,818,0,0,0.0,0,0.41957228908810873,0.10810810810810814,0.4054054054054054,0
0,False,819,0,0,0.0,0,0.39351945347462264,0.10810810810810814,0.3783783783783784,0
0,False,820,0,0,0.0,0,0.36760731104690386,0.10810810810810814,0.3513513513513513,1
0,False,821,0,0,0.0,0,0.34186785515333834,0.10810810810810814,0.32432432432432434,1
0,False,822,0,0,0.0,0,0.3163432408302601,0.10810810810810814,0.29729729729729726,0
0,False,823,0,0,0.0,0,0.29108998957483806,0.10810810810810814,0.2702702702702703,1
0,False,824,0,0,0.0,0,0.26618534599448934,0.10810810810810814,0.24324324324324323,1
0,False,825,0,0,0.0,0,0.24173707864862592,0.10810810810810814,0.2162162162162162,2
0,False,826,0,0,0.0,0,0.21789885806212297,0.10810810810810814,0.18918918918918917,0
0,False,827,0,0,0.0,0,0.19489466353859403,0.10810810810810814,0.16216216216216214,0
0,False,828,0,0,0.0,0,0.17305741182250944,0.10810810810810814,0.13513513513513511,2
0,False,829,0,0,0.0,0,0.15288795268898325,0.10810810810810814,0.10810810810810809,0
0,False,830,0,0,0.0,0,0.13513513513513514,0.10810810810810814,0.08108108108108106,0
0,False,831,0,0,0.0,0,0.12086853932431296,0.10810810810810814,0.05405405405405403,0
0,False,832,0,0,0.0,1,0.1114352871788557,0.10810810810810814,0.027027027027027,0
0,False,833,0,0,0.0,1,0.10810810810810811,0.10810810810810814,-2.7755575615628914e-17,1
0,False,834,0,0,0.0,1,0.11143528717885572,0.10810810810810814,-0.027027027027027112,2
0,False,835,0,0,0.0,0,0.12086853932431296,0.10810810810810814,-0.054054054054054085,1
0,False,836,0,0,0.0,0,0.13513513513513511,0.10810810810810814,-0.08108108108108106,1
0,False,837,0,0,0.0,0,0.15288795268898325,0.10810810810810814,-0.10810810810810814,1
0,False,838,0,0,0.0,0,0.17305741182250947,0.10810810810810814,-0.13513513513513523,1
0,False,839,0,0,0.0,0,0.19489466353859403,0.10810810810810814,-0.1621621621621622,0
0,False,840,0,0,0.0,0,0.21789885806212292,0.10810810810810814,-0.18918918918918917,0
0,False,841,0,0,0.0,0,0.24173707864862592,0.10810810810810814,-0.21621621621621626,1
0,False,842,0,0,0.0,0,0.26618534599448934,0.10810810810810814,-0.24324324324324334,2
0,False,843,0,0,0.0,0,0.29108998957483806,0.10810810810810814,-0.2702702702702703,1
0,False,844,0,0,0.0,0,0.3163432408302601,0.10810810810810814,-0.29729729729729726,0
0,False,845,0,0,0.0,0,0.34186785515333834,0.10810810810810814,-0.32432432432432434,1
0,False,846,0,0,0.0,0,0.367607311046904,0.10810810810810814,-0.3513513513513514,0
0,False,847,0,0,0.0,0,0.39351945347462264,0.10810810810810814,-0.3783783783783784,1
0,False,848,0,0,0.0,0,0.41957228908810873,0.10810810810810814,-0.4054054054054054,0
0,False,849,0,0,0.0,0,0.4457411487154228,0.10810810810810814,-0.43243243243243246,0
0,False,850,0,0,0.0,0,0.47200673504251306,0.10810810810810814,-0.45945945945945954,1
0,False,851,0,0,0.0,0,0.4983537544482642,0.10810810810810814,-0.4864864864864865,2
0,False,852,0,0,0.0,0,0.5049065322234975,0.13513513513513523,0.4864864864864865,0
0,False,853,0,0,0.0,0,0.47892013909917164,0.13513513513513523,0.45945945945945943,0
